,time,volume,open,close,high,low
51,2022-02-04 16:00:00+00:00,235.71,79.2,79.26,79.42,78.96
52,2022-02-04 17:00:00+00:00,174.15,79.26,79.43,79.46,78.95
53,2022-02-04 18:00:00+00:00,94.72,79.4,79.37,79.58,79.26
54,2022-02-04 19:00:00+00:00,32.35,79.42,79.4,79.46,79.25
55,2022-02-04 20:00:00+00:00,118.35,79.42,79.24,79.53,79.24
56,2022-02-07 07:00:00+00:00,633.73,80.16,79.38,80.28,78.88
57,2022-02-07 08:00:00+00:00,285.67,79.44,78.88,79.64,78.8
58,2022-02-07 09:00:00+00:00,399.01,78.88,78.65,78.92,78.3
59,2022-02-07 10:00:00+00:00,339.16,78.62,78.89,79.14,78.44
60,2022-02-07 11:00:00+00:00,452.86,78.94,79.16,79.42,78.83
61,2022-02-07 12:00:00+00:00,415.52,79.16,78.57,79.24,78.48
62,2022-02-07 13:00:00+00:00,816.94,78.57,77.77,78.88,77.77
63,2022-02-07 14:00:00+00:00,605.17,77.81,77.6,77.89,77.26
64,2022-02-07 15:00:00+00:00,576.96,77.59,77.86,78.02,77.4
65,2022-02-07 16:00:00+00:00,299.0,77.96,78.18,78.5,77.86
66,2022-02-07 17:00:00+00:00,38.55,78.18,78.1,78.21,77.89
67,2022-02-07 18:00:00+00:00,69.3,78.05,78.16,78.22,78.05
68,2022-02-07 19:00:00+00:00,65.38,78.14,78.19,78.26,78.1
69,2022-02-07 20:00:00+00:00,77.21,78.19,78.11,78.25,78.1
70,2022-02-08 07:00:00+00:00,397.36,78.16,77.8,78.34,77.7
71,2022-02-08 08:00:00+00:00,683.82,77.8,77.89,78.4,77.71
72,2022-02-08 09:00:00+00:00,591.65,77.92,78.14,78.22,77.66
73,2022-02-08 10:00:00+00:00,688.77,78.2,78.08,78.28,77.81
74,2022-02-08 11:00:00+00:00,517.86,78.08,77.77,78.14,77.68
75,2022-02-08 12:00:00+00:00,504.36,77.77,77.68,77.87,77.43
76,2022-02-08 13:00:00+00:00,527.23,77.68,77.56,78.07,77.51
77,2022-02-08 14:00:00+00:00,767.72,77.56,78.02,78.17,77.52
78,2022-02-08 15:00:00+00:00,651.21,78.02,78.04,78.07,77.73
79,2022-02-08 16:00:00+00:00,185.44,78.04,77.98,78.25,77.78
80,2022-02-08 17:00:00+00:00,158.89,78.01,77.93,78.04,77.81
81,2022-02-08 18:00:00+00:00,65.35,77.9,77.93,77.97,77.83
82,2022-02-08 19:00:00+00:00,30.75,77.9,77.9,77.96,77.83
83,2022-02-08 20:00:00+00:00,109.66,77.89,77.69,77.92,77.69
84,2022-02-09 07:00:00+00:00,624.45,78.33,78.45,78.55,78.04
85,2022-02-09 08:00:00+00:00,577.72,78.45,78.51,78.6,78.25
86,2022-02-09 09:00:00+00:00,778.43,78.51,78.55,78.83,78.39
87,2022-02-09 10:00:00+00:00,379.67,78.52,78.42,78.61,78.32
88,2022-02-09 11:00:00+00:00,819.49,78.43,78.31,78.47,77.96
89,2022-02-09 12:00:00+00:00,330.72,78.31,78.46,78.49,78.17
90,2022-02-09 13:00:00+00:00,281.42,78.46,78.52,78.61,78.3
91,2022-02-09 14:00:00+00:00,352.68,78.49,78.37,78.55,78.3
92,2022-02-09 15:00:00+00:00,1115.1,78.34,79.0,79.0,78.33
93,2022-02-09 16:00:00+00:00,480.52,79.0,78.88,79.11,78.56
94,2022-02-09 17:00:00+00:00,57.77,78.85,78.91,78.94,78.76
95,2022-02-09 18:00:00+00:00,72.34,78.9,78.73,78.92,78.65
96,2022-02-09 19:00:00+00:00,55.5,78.73,78.89,78.91,78.67
97,2022-02-09 20:00:00+00:00,62.88,78.88,78.77,78.92,78.73
98,2022-02-10 07:00:00+00:00,647.51,78.64,78.23,78.71,77.99
99,2022-02-10 08:00:00+00:00,538.92,78.2,77.96,78.33,77.92
100,2022-02-10 09:00:00+00:00,282.98,77.95,78.13,78.28,77.92
101,2022-02-10 10:00:00+00:00,272.67,78.13,78.34,78.46,78.02
102,2022-02-10 11:00:00+00:00,359.66,78.31,78.3,78.55,78.28
103,2022-02-10 12:00:00+00:00,213.69,78.33,78.57,78.67,78.29
104,2022-02-10 13:00:00+00:00,390.18,78.62,78.36,78.69,78.23
105,2022-02-10 14:00:00+00:00,426.84,78.35,78.53,78.61,78.19
106,2022-02-10 15:00:00+00:00,534.15,78.53,78.74,78.74,78.33
107,2022-02-10 16:00:00+00:00,241.59,78.74,78.79,78.89,78.48
108,2022-02-10 17:00:00+00:00,149.85,78.8,78.47,78.85,78.35
109,2022-02-10 18:00:00+00:00,104.08,78.47,78.46,78.51,78.28
110,2022-02-10 19:00:00+00:00,67.71,78.47,78.29,78.49,78.25
111,2022-02-10 20:00:00+00:00,122.77,78.3,78.37,78.45,77.93
112,2022-02-11 07:00:00+00:00,455.8,77.43,76.8,77.52,76.59
113,2022-02-11 08:00:00+00:00,738.02,76.78,76.65,77.32,76.31
114,2022-02-11 09:00:00+00:00,755.83,76.65,75.62,76.68,75.61
115,2022-02-11 10:00:00+00:00,395.74,75.62,76.36,76.64,75.58
116,2022-02-11 11:00:00+00:00,332.17,76.36,76.29,76.63,76.09
117,2022-02-11 12:00:00+00:00,419.87,76.28,77.13,77.14,76.18
118,2022-02-11 13:00:00+00:00,375.14,77.1,77.21,77.53,76.82
119,2022-02-11 14:00:00+00:00,964.57,77.23,75.92,77.35,75.8
120,2022-02-11 15:00:00+00:00,1513.55,75.9,75.64,76.3,75.02
121,2022-02-11 16:00:00+00:00,215.52,75.83,75.91,75.94,75.48
122,2022-02-11 17:00:00+00:00,128.1,75.91,75.46,75.95,75.38
123,2022-02-11 18:00:00+00:00,636.24,75.49,74.36,75.52,73.85
124,2022-02-11 19:00:00+00:00,821.44,74.43,74.81,75.41,74.09
125,2022-02-11 20:00:00+00:00,365.17,74.81,74.54,74.92,73.91
126,2022-02-14 07:00:00+00:00,575.46,73.51,74.07,74.94,73.41
127,2022-02-14 08:00:00+00:00,684.2,74.06,73.7,74.35,73.64
128,2022-02-14 09:00:00+00:00,699.88,73.69,74.45,75.07,73.54
129,2022-02-14 10:00:00+00:00,390.54,74.51,74.9,75.22,74.28
130,2022-02-14 11:00:00+00:00,487.41,74.89,75.27,75.64,74.68
131,2022-02-14 12:00:00+00:00,1122.17,75.27,74.96,75.43,74.25
132,2022-02-14 13:00:00+00:00,734.96,75.01,75.32,75.52,74.9
133,2022-02-14 14:00:00+00:00,622.32,75.29,74.55,75.52,74.55
134,2022-02-14 15:00:00+00:00,400.18,74.59,74.54,74.99,74.33
135,2022-02-14 16:00:00+00:00,180.76,74.72,74.81,75.11,74.54
136,2022-02-14 17:00:00+00:00,76.33,74.81,75.04,75.17,74.75
137,2022-02-14 18:00:00+00:00,269.57,75.05,73.91,75.14,73.4
138,2022-02-14 19:00:00+00:00,290.84,73.86,74.34,74.4,73.16
139,2022-02-14 20:00:00+00:00,98.41,74.39,74.31,74.75,74.07
140,2022-02-15 07:00:00+00:00,329.69,75.41,74.96,75.46,74.72
141,2022-02-15 08:00:00+00:00,1045.35,74.96,76.01,76.16,74.85
142,2022-02-15 09:00:00+00:00,819.27,76.01,76.36,76.84,75.95
143,2022-02-15 10:00:00+00:00,400.13,76.36,76.47,76.54,75.95
144,2022-02-15 11:00:00+00:00,558.64,76.43,76.79,76.9,76.25
145,2022-02-15 12:00:00+00:00,414.2,76.78,76.87,76.96,76.55
146,2022-02-15 13:00:00+00:00,680.16,76.87,77.31,77.51,76.77
147,2022-02-15 14:00:00+00:00,688.92,77.32,77.64,77.66,76.99
148,2022-02-15 15:00:00+00:00,1254.23,77.6,78.22,78.87,77.54
149,2022-02-15 16:00:00+00:00,153.39,78.36,78.21,78.55,78.02
150,2022-02-15 17:00:00+00:00,151.84,78.18,78.13,78.28,78.02
151,2022-02-15 18:00:00+00:00,73.67,78.14,78.14,78.19,78.01
152,2022-02-15 19:00:00+00:00,94.9,78.19,78.33,78.33,78.05
153,2022-02-15 20:00:00+00:00,152.82,78.32,78.55,78.65,78.22
154,2022-02-16 07:00:00+00:00,576.31,78.97,78.73,79.15,78.47
155,2022-02-16 08:00:00+00:00,1250.97,78.73,79.42,79.61,77.83
156,2022-02-16 09:00:00+00:00,707.84,79.44,79.22,79.97,79.12
157,2022-02-16 10:00:00+00:00,411.87,79.21,79.46,79.46,78.41
158,2022-02-16 11:00:00+00:00,401.63,79.45,79.72,79.91,79.2
159,2022-02-16 12:00:00+00:00,282.83,79.73,79.56,79.9,79.46
160,2022-02-16 13:00:00+00:00,485.85,79.57,79.91,80.16,79.54
161,2022-02-16 14:00:00+00:00,956.21,79.92,81.03,81.1,79.7
162,2022-02-16 15:00:00+00:00,1110.1,81.03,81.5,81.71,80.72
163,2022-02-16 16:00:00+00:00,322.4,81.39,81.22,81.69,81.0
164,2022-02-16 17:00:00+00:00,184.5,81.22,81.3,81.32,80.85
165,2022-02-16 18:00:00+00:00,181.86,81.3,81.06,81.36,80.73
166,2022-02-16 19:00:00+00:00,186.72,81.06,81.07,81.36,80.78
167,2022-02-16 20:00:00+00:00,89.09,81.03,80.88,81.34,80.82
168,2022-02-17 07:00:00+00:00,276.79,79.96,79.87,80.37,79.76
169,2022-02-17 08:00:00+00:00,1073.79,79.9,79.12,80.24,77.87
170,2022-02-17 09:00:00+00:00,959.64,79.16,79.45,79.85,79.09
171,2022-02-17 10:00:00+00:00,229.39,79.49,79.68,79.89,79.37
172,2022-02-17 11:00:00+00:00,702.65,79.72,79.48,80.35,79.17
173,2022-02-17 12:00:00+00:00,350.84,79.51,79.66,79.88,79.51
174,2022-02-17 13:00:00+00:00,994.36,79.69,79.21,79.79,78.49
